Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Label
304.4673439298875,5.308079280904162,1.5460641774159745,109.28600612843782,86.23238554059286,103.63551736634548,52.178755303035594,62.883449984172955,117.57267153261516,126.04220732584857,49.71688910143733,0.0,0.0,0.0,0.0,0.0,BENIGN
768.968005515456,3.854241780866443,5.15392971393247,100.13739048221623,99.57421565453205,132.24737606284964,122.23539006245363,114.53397664178887,68.51533279207095,352.6342256836278,27.106105316751695,0.0,0.0,0.0,0.0,0.0,BENIGN
111.36793106434514,1.490897687287166,2.611087408578089,77.15432661749522,106.41436084089486,98.97048476087933,99.16434252467312,85.4854310432749,127.35629649796803,122.12559048597001,34.94901913074022,0.0,0.0,0.0,0.0,0.0,BENIGN
361.01457751656386,0.22139162942145907,2.5232252454306945,119.10093498049655,106.9467794173494,127.31207677405247,87.32684030673589,129.45584877691118,129.60706277617138,296.7548644104909,48.9116141205413,0.0,0.0,0.0,0.0,0.0,BENIGN
448.7523606548803,2.188346775876926,8.295292493824855,72.65414740313993,60.57622463404547,93.30682226146405,76.94540721196789,76.42254289266452,77.31870095528444,345.2816833811737,7.077081132966286,0.0,0.0,0.0,0.0,0.0,BENIGN
23.781924878204272,1.0747140396868127,3.8064442395943465,65.7418265120316,87.39517198523983,86.29607084741835,93.75340898911382,119.68113389476623,67.51384300964143,288.25988173717576,48.88142668826778,0.0,0.0,0.0,0.0,0.0,BENIGN
467.6665103248051,7.854450308522393,4.507238033908041,95.09698576943529,69.40748602984789,108.75311400897566,96.98471872856814,67.78961135744512,112.88679435311019,471.9532274771478,48.96120622330285,0.0,0.0,0.0,0.0,0.0,BENIGN
93.48062598870821,1.1249795781388539,8.429647377801183,94.9956074130748,99.88271283255301,102.36462184986075,113.91023065189702,94.20498453951892,114.51107415374351,64.9857777777182,1.4543846035819004,0.0,0.0,0.0,0.0,0.0,BENIGN
33.63196543965212,7.242282373068361,0.8779062571884255,101.45574044317068,91.37945609935996,73.2457869329612,145.11633865545724,115.59073595892998,98.38729822330399,411.5700607509689,44.86150648171955,0.0,0.0,0.0,0.0,0.0,BENIGN
1486.8438967534653,3.8565868977608266,5.946178530910496,76.37357981806764,87.49377124942477,103.98153896477115,87.58745485412436,126.03968395718093,108.65198856686213,266.82728949184985,24.87953269247444,0.0,0.0,0.0,0.0,0.0,BENIGN
1685.3151712305862,0.7337838974377597,5.782156813730378,117.86160930632803,163.34353237452478,84.7677047083299,125.97248667535183,53.62165245203491,94.14153494497667,123.74097265045522,30.436465585862667,0.0,0.0,0.0,0.0,0.0,BENIGN
826.1657864064383,8.127300494315858,4.252145692666752,134.2947569376206,78.96331808959886,116.33799674086177,89.46601162486373,107.28721133562183,73.17313149485824,189.56741536780854,22.45904514246449,0.0,0.0,0.0,0.0,0.0,BENIGN
181.64392998437916,5.7963057023661335,8.29774641424093,99.56703235762427,99.66968939474536,86.72341763707189,90.74714777662126,118.84170320251734,109.49146335566144,443.51523296884017,30.116005435086915,0.0,0.0,0.0,0.0,0.0,BENIGN
51.38865750125312,2.3576151286357305,9.428900613356927,106.32020821372954,109.57159049573457,92.72194741960928,62.37832664158131,88.35911128610651,111.88915935916687,334.2868074456137,24.62205420535747,0.0,0.0,0.0,0.0,0.0,BENIGN
576.3753815493309,8.946811743326679,4.653358619136108,57.697179875029846,107.15782318814283,79.50035821965997,66.66611930847466,89.56590815005882,87.75842120865734,192.43728668206754,38.75718793731665,0.0,0.0,0.0,0.0,0.0,BENIGN
290.0454212926992,0.4525831387055146,4.561470509983997,91.3022010330512,111.56863568377595,120.08871929141065,61.80229369367056,51.90125925814546,77.15693471385084,137.2740008796985,31.390904438749573,0.0,0.0,0.0,0.0,0.0,BENIGN
65.07611697722432,2.018196081977629,5.020637296707448,86.08007010204045,107.10705756408998,108.55145043928239,124.874578493905,104.28881244858931,98.38865519946442,480.1824141528483,48.895104149900675,0.0,0.0,0.0,0.0,0.0,BENIGN
341.7736140670751,7.52046927805861,7.231240308330616,82.83790615207282,93.39287884778466,145.52727549507438,111.05497739002143,96.1673923115194,79.45414979350558,339.77641149176196,1.418908073282879,0.0,0.0,0.0,0.0,0.0,BENIGN
17.49686072173954,7.093779303098891,6.680602906989623,86.84998367075357,100.22089609379047,125.20482163792914,131.9018082835676,86.44158813436272,65.48379886485334,489.13009513758055,30.696086221406834,0.0,0.0,0.0,0.0,0.0,BENIGN
601085.1231881224,2.8927169372447805,2.2283494920688707,88.84569788846835,86.87978493703757,91.17403154119225,73.045290909651,89.5733756261224,102.51811010094622,2.796477306855235,4.001256265864139,0.0,0.0,0.0,0.0,0.0,Bot
149.72888842034305,0.6202487535278312,0.6389534859934332,70.90134070081851,85.15876370723102,68.98448007147974,95.22032272009707,80.78102526963453,100.76433138001794,195.29212050289243,46.42655502254864,0.0,0.0,0.0,0.0,0.0,BENIGN
543.1278992824901,8.580780722249438,9.492541298167893,90.25464071777947,73.63511216197477,87.44865186015583,93.08120299460927,106.54577576351181,115.12052899395275,88.45590690156935,13.07038889329793,0.0,0.0,0.0,0.0,0.0,BENIGN
186.77329082881184,3.136976380699026,2.610697597337043,79.1663713459082,115.7513101870009,96.85231007497578,98.23689376958166,100.95770939272427,105.76045419970994,315.4568284588801,9.973078791428934,0.0,0.0,0.0,0.0,0.0,BENIGN
367.0554479546143,1.9571341492826522,6.385966846905918,115.7666670528834,122.07686717208682,63.955384939874236,73.5926341946302,107.66565961177965,147.10623964752017,96.07198940121887,20.178770741200452,0.0,0.0,0.0,0.0,0.0,BENIGN
395.6118989908988,5.160618223609771,8.284380027437223,106.60659398168495,88.25608579644651,83.01234933668393,117.9568980797275,101.63773127439634,114.42432748657271,110.99954154963314,49.93100003784342,0.0,0.0,0.0,0.0,0.0,BENIGN
102.19429975395288,9.102271992824473,3.002767505471863,106.63400026594476,98.45038004882602,120.31870047653337,77.65787816629225,114.75187634889106,104.09250862190477,93.32858015612975,40.58654539889199,0.0,0.0,0.0,0.0,0.0,BENIGN
1746.4035663681132,0.43546577843375345,6.354334136569287,119.53572773183704,131.9957949363094,82.82199156797142,90.55505309427672,127.26016172291047,104.7640484293626,179.6970562547856,9.867474146278177,0.0,0.0,0.0,0.0,0.0,BENIGN
746.1226885690704,7.658040880308877,1.0790024114922492,83.47441742570814,122.43761045976441,82.52107677558399,127.39595273480317,79.75282425264925,103.41822100453133,154.4722068131618,11.666361883074686,0.0,0.0,0.0,0.0,0.0,BENIGN
1402.547209645791,5.724732279387089,9.699314443756608,105.39578047822403,117.82121090601919,110.3680670038082,104.22770923011934,80.18854757916112,79.55905872677549,100.3407615625091,11.849505413064621,0.0,0.0,0.0,0.0,0.0,BENIGN
1126.0759987670983,4.25449116551817,0.5815827505062587,32405.49609322127,105.38665564685873,89.16544331190286,119.05827521516859,92.91656773400791,97.48959734244488,1.4286680465350343,164512.23649234412,0.0,0.0,0.0,0.0,0.0,DDoS
455.5272061916375,7.4408044410506005,4.381746738409763,82.07677888351762,87.44304219712068,100.24036506241654,98.06318623274782,85.24408942272613,111.07661609142995,254.21937909758273,12.7913752781262,0.0,0.0,0.0,0.0,0.0,BENIGN
1274.7176896347025,9.658244244416323,5.3681924206002325,59.41657490504144,89.6926867729675,107.84691030327161,121.05485712555344,126.66604689779365,137.45030863553217,80.20793529784696,23.269465516188156,0.0,0.0,0.0,0.0,0.0,BENIGN
46.32772947655781,2.29206211162691,7.9048177866336395,86.1861486156522,104.70433969311932,87.62991481872938,109.30068024565988,102.94854398251502,109.95008345269595,297.2782695135888,16.287005893900492,0.0,0.0,0.0,0.0,0.0,BENIGN
109.06734731563373,1.4364736507211961,1.2112851707242123,119.13041653137097,108.77059706255685,115.43485137162347,58.45714977562568,84.71219934649125,81.03010617096623,455.38827013364715,10.061803205157982,0.0,0.0,0.0,0.0,0.0,BENIGN
23.140982843415976,9.12881745222697,4.408079738551765,46971.551814612845,80.62230423705394,113.81790592916732,68.90256422792724,101.78965693248583,94.4580044779872,3.2189480012839775,70031.94135541213,0.0,0.0,0.0,0.0,0.0,DDoS
196.7660434015434,6.689530774573037,2.9971156954345233,90.69801593716159,124.92258978894874,106.50302550784481,80.30924372215854,97.58185605898348,121.8965387760209,235.37878834500538,39.88224752103822,0.0,0.0,0.0,0.0,0.0,BENIGN
246.0651458971093,4.37986021561966,3.1201071569334005,84.406098574394,128.15042067019277,130.2258748758643,98.61387311269493,105.22351268934153,76.56978800772016,396.6605346362975,29.258315805447165,0.0,0.0,0.0,0.0,0.0,BENIGN
158.28022160441284,5.732595702642831,7.787879160652508,96.19292748213255,115.87833221926864,117.58483121857255,80.56505458586774,98.57381597817853,93.5710501131276,228.88060029497842,12.849441549899321,0.0,0.0,0.0,0.0,0.0,BENIGN
882.278932620467,7.45613905176244,0.05460945031833142,79.02995414437602,130.07078870063052,94.55657546040362,123.60247554189726,100.7146847820338,92.23666300318123,63.28662898623229,22.942912191432402,0.0,0.0,0.0,0.0,0.0,BENIGN
220.61349976493509,7.7303189870571725,7.490836413359663,70.33751488767992,112.76504006021692,84.75448578819037,111.10078293638308,118.82739009895842,123.83144172913978,312.72429242656665,31.953581413800634,0.0,0.0,0.0,0.0,0.0,BENIGN
164.9014200671246,9.198941808189646,8.103984301231062,91.18306191599365,105.48303768720503,103.09927263055316,97.2766405150351,83.28838890438102,88.32250074399309,54.13526985084997,30.472626337623048,0.0,0.0,0.0,0.0,0.0,BENIGN
391.203541603873,4.268427888956227,9.01362243842069,94.59182425844017,101.02430895343446,98.61612589969064,103.03929429582728,93.81863815002838,122.20400354526518,311.0535979746354,39.53933902152847,0.0,0.0,0.0,0.0,0.0,BENIGN
75.94907391031443,2.9341091001939503,6.268818032304835,122.32962708841472,93.66117615166557,98.82479251256076,129.9103142291557,114.85898106102798,95.70650773796261,205.60787594219144,3.6592859592730873,0.0,0.0,0.0,0.0,0.0,BENIGN
810.2417978873656,6.396642667898419,3.3345532827224122,24014.311099252394,99.89602794678322,88.81262767119088,69.39540319172403,110.71076322409465,97.45742798371217,6.0872708252109025,64174.99995336805,0.0,0.0,0.0,0.0,0.0,DoS Hulk
38.73793440565451,4.1572789927953036,4.272347325488707,76.5656982139464,79.18279580136398,100.82076235025238,118.30607756922731,76.39188134927994,105.73823689002027,190.4355334201275,46.36817318217422,0.0,0.0,0.0,0.0,0.0,BENIGN
2167.07316979366,5.945984539489779,9.697360822874293,85.36636161614973,98.3279737101546,131.24412145161838,106.71388401258854,81.36430942223421,95.44758329355263,384.03198633234365,16.152405035635102,0.0,0.0,0.0,0.0,0.0,BENIGN
5.471995098054121,4.199857984559502,8.811868264358523,114.26985604134515,76.63304012149786,113.77608309594538,156.6426704141591,73.07182726075447,113.58311431747403,6.954716095326497,10203.32546556776,0.0,1.0,0.0,0.0,0.0,PortScan
110.76972025294297,1.5299578667817448,4.6352590909944205,91.52367409950152,83.98357986935798,102.74121848520099,122.8790361689095,93.62843456195985,60.02258572669974,145.51683611881967,13.320952735190605,0.0,0.0,0.0,0.0,0.0,BENIGN
2.7687101879677374,4.694267516589584,9.430630071109224,78.13786215129966,124.57103207661419,124.75996224111789,108.0589290795239,117.25081588834222,73.88196026311435,468.6542579601944,3.0428642707574483,0.0,0.0,0.0,0.0,0.0,BENIGN
844.948388743063,6.909178219410328,8.22954875406459,101.6465803625073,123.64337532165344,114.54165437763942,97.5158877427257,110.88037855724741,98.25321295652004,322.6982738239693,29.162557342577855,0.0,0.0,0.0,0.0,0.0,BENIGN
613.5479536935223,7.992838076676499,9.010898616597947,84.20223654048989,83.25534976903299,93.45789223698834,113.91977539788367,97.07685991976425,111.99615898607408,291.83243865633267,44.675564023452935,0.0,0.0,0.0,0.0,0.0,BENIGN
652.8314543939995,4.933262767965468,6.82977234575921,13888.092494672284,117.40208583392061,98.93810958336358,82.34456889124063,66.77347754967835,110.90393125003156,3.0516220025307437,67846.18228577188,0.0,0.0,0.0,0.0,0.0,DoS Hulk
737.6072630217567,1.6523789021040092,8.57654043461995,107.25932286858068,88.23247379739381,118.01615068837796,65.34299034375181,122.03252967105942,112.3465670164285,426.99684706118177,13.642722229633561,0.0,0.0,0.0,0.0,0.0,BENIGN
38.464632756898176,4.146877096494316,8.917661413343257,77.05239516959507,86.7226775204956,104.78719239268821,103.42779243657236,90.90098102872865,83.29389616363866,328.93580175860484,32.78272448976873,0.0,0.0,0.0,0.0,0.0,BENIGN
221.94633620811624,7.862939288416983,0.9201658454067141,135.69937111115013,127.84611725964194,3152.8072030184367,107.46926116736223,93.32767268434871,75.26711863382499,5.70809317096074,4.960380991588015,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force
61.575052302224826,4.128592706170728,9.652169766606585,97.54102310814353,78.11230251721815,74.9304819728763,73.74799027312741,92.4473493693411,99.81005112660527,21.29728598181144,11.773904390111726,0.0,0.0,0.0,0.0,0.0,BENIGN
994.2647858291114,6.965307936042223,3.336130987640633,46.724496069227364,64.25387483816934,89.47241082622787,63.54518171949675,70.18651893541463,82.77520775647218,141.6172268089142,4.5382182246717075,0.0,0.0,0.0,0.0,0.0,BENIGN
488.150595856187,5.072136816780898,4.398995095833555,107.61109514896634,86.68989703368885,98.85121400127241,111.42349733484588,130.04804347059377,117.34452329016321,195.94168756844516,48.34446515824372,0.0,0.0,0.0,0.0,0.0,BENIGN
200.9094006256505,2.412231251093967,7.919037591928153,48.03454696763286,87.96128697621376,122.63382100347357,114.78192824504933,134.05552857698112,79.24822184076685,453.1857861752208,22.3532271191993,0.0,0.0,0.0,0.0,0.0,BENIGN
32.83403290239144,7.961505080230743,6.648963055724977,120.79660039616014,92.53807558189943,137.81753282807168,85.02697300631763,96.22179672609965,75.16790735907509,339.72522708657186,40.53571070335815,0.0,0.0,0.0,0.0,0.0,BENIGN
186.24417520517687,0.8421345407068703,8.930599124360572,101.14124847843442,65.58572587790493,81.99015199356806,71.26573065949654,68.63102218212981,118.92737305664762,105.22940752880615,1.571449198184426,0.0,0.0,0.0,0.0,0.0,BENIGN
196.65710659206567,5.248902827551506,4.005737507767721,97.07636153156464,107.02532084028628,87.57938665713826,125.01246660708888,121.05363702797595,103.17739364914391,445.60866726112744,38.30284019536595,0.0,0.0,0.0,0.0,0.0,BENIGN
653.9378919788704,2.0889103424340494,3.7328816367615856,98.30700477015903,137.92842673928288,108.94276545692935,119.41970734056152,112.33395993527841,97.09457119023467,285.92888746662567,19.187684183736323,0.0,0.0,0.0,0.0,0.0,BENIGN
507.44467946300995,0.6706562854137565,0.31688849541319675,110.03488690907254,106.03224950804115,142.53746792788917,103.5062900279189,96.48475323673193,118.21667158765814,104.5877179165537,7.352132130203009,0.0,0.0,0.0,0.0,0.0,BENIGN
1091.1259562007574,5.0293393708324885,4.6272537666965805,88.69689710866457,95.57487088192688,80.07550883194816,151.9120703797676,152.22706062935725,74.01018334235692,366.0263676804717,31.077751690834067,0.0,0.0,0.0,0.0,0.0,BENIGN
319.5330666881549,4.995621559349236,7.240707703291087,98.10216893748134,113.3631502173604,4817.183082165169,108.5104322815468,118.83710285479867,89.45054934303735,3.389494622094001,0.5943601563803824,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force
63.68619680775095,7.069009016757208,3.0117871762621604,100.66746337839326,101.4984728443902,103.28218084340766,99.44634106469722,81.17735358999796,113.80794729735935,31.35980629819671,32.84243468930361,0.0,0.0,0.0,0.0,0.0,BENIGN
624.5631721582997,7.447506930519049,4.627265136738414,40.68088483711727,101.14194825811578,73.01959537352002,85.21312513183128,66.03858179515535,115.97004294257367,262.71673445011146,35.209814077988696,0.0,0.0,0.0,0.0,0.0,BENIGN
715.196376538432,7.277914886928968,2.19397768485278,110.18606115761733,98.35372090289323,111.35118010454235,93.88642455305845,91.52152517134569,101.76588705784829,101.30180186017965,3.042824352919644,0.0,0.0,0.0,0.0,0.0,BENIGN
411.9437474429144,4.09558732916755,7.727878058714607,113.56205251935552,104.35123496643777,115.6241382128716,71.86705830816643,141.46893490474594,76.98812572349287,385.9146922409676,32.73741578804923,0.0,0.0,0.0,0.0,0.0,BENIGN
736.9449833606823,6.316897872265626,0.605115613411471,107.34861206865573,91.78398563236902,95.59697225465209,85.6307982809756,92.66673932787747,116.60573628613142,51.182438466314785,28.96152193777698,0.0,0.0,0.0,0.0,0.0,BENIGN
340.407365755139,5.769452426439603,7.0538305500049825,105.93434140848484,67.43454404829696,91.00790396390116,135.08874392036986,98.36576272351337,80.0096955547981,414.9179662441717,31.388107404056832,0.0,0.0,0.0,0.0,0.0,BENIGN
369.83941938863353,4.215617561169196,3.789400117449835,130.2290434420366,136.9749339881875,85.75220196522416,104.15018732486546,76.76713209073476,83.26054801097087,300.6364368541781,29.228805311752012,0.0,0.0,0.0,0.0,0.0,BENIGN
278.90709695421367,5.972126941859932,0.41596069387120793,97.41892200056395,110.59962129241504,101.29947386158365,112.59945937651185,90.15881775210204,96.64508401436439,346.1696496706418,31.253178252603394,0.0,0.0,0.0,0.0,0.0,BENIGN
12.873886995056864,9.472478767062626,8.534695872917858,98.10737359595514,85.96868764675037,73.63453179310002,64.15090136847002,98.01347778370999,72.45802261215475,454.62513289523093,39.693733302679995,0.0,0.0,0.0,0.0,0.0,BENIGN
57.08371759593292,1.9289374368137735,4.877218631811652,85.25700213127793,107.02306145266638,90.78763274396161,137.21650416129555,103.51856119260766,43.576125729500006,214.30726113908545,23.588645851168902,0.0,0.0,0.0,0.0,0.0,BENIGN
15.966840646526911,9.057720957855263,5.9931896961612905,60.02524160253252,77.40044294283189,3689.610436980759,115.26314004811282,96.67290970842467,117.6211533457958,7.4487022392609,2.389534541320788,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force
505.8647754637747,0.5345551398319837,7.320306915244569,107.45876296054175,107.6085196083732,105.52567096491083,94.12631594378608,96.13818612854605,94.94432482865577,104.57953291041639,2.1116958736492615,0.0,0.0,0.0,0.0,0.0,BENIGN
188.69835439754993,3.083892129016607,6.550744330011887,87.4162146078965,114.85050177693633,106.96909288433139,134.03110463599558,85.10374827909742,89.44560185489027,458.0634503545785,8.730904192445333,0.0,0.0,0.0,0.0,0.0,BENIGN
355.218588567095,2.8814524861152826,7.308568708146116,59.80695263115284,120.65882235879076,128.19611860354132,65.32724095564159,114.3949637109422,83.06463650576073,220.50646859486832,8.377003636523556,0.0,0.0,0.0,0.0,0.0,BENIGN
1190.6327649229877,6.263651078809057,7.622816845778577,96.79623721772575,111.37594986850866,80.40451947140585,150.2030650992794,122.3115915523881,133.1924864918081,87.08806220850083,39.81395064564431,0.0,0.0,0.0,0.0,0.0,BENIGN
143.36941149164917,1.3122495177729032,5.891515305646109,96.23719432913376,96.20101344608128,93.08716240049691,96.21611941329871,127.35260319488951,75.84560066328518,298.1435186357847,12.558541790756857,0.0,0.0,0.0,0.0,0.0,BENIGN
264.1409874413363,8.823476118397537,3.6563783090775672,93.69664654450933,120.48453113454553,118.71119545839193,71.2529818438775,78.00396065476312,123.95840403352565,13.427511665601301,30.009167347513916,0.0,0.0,0.0,0.0,0.0,BENIGN
704.3745737692917,8.285514084650412,2.4314214971634263,101.01337766162308,88.95979440440259,109.47610748844113,85.47110600085139,70.69696610080761,91.69159852180594,200.12029375999455,32.59472213300324,0.0,0.0,0.0,0.0,0.0,BENIGN
129.902578458697,6.520658196852778,9.029032366527872,67.080667867924,105.96503164127758,86.79029570279222,73.49405094740165,99.1088046049914,115.02073363834896,151.1435301158639,28.300702060603935,0.0,0.0,0.0,0.0,0.0,BENIGN
40.05213927508818,4.584138317921978,9.699248446382203,118.14298635331356,85.40985547585066,73.54387848635633,119.81349620137134,118.63335272566142,115.57395950054493,235.36491911170677,44.009723247997705,0.0,0.0,0.0,0.0,0.0,BENIGN
171.07015194352854,9.329560421420783,3.5766275509820886,106.97064173999907,104.5954510563993,137.00629830947855,91.37996647433948,99.80791188503358,92.94720357071681,66.15147242893212,38.54334357312025,0.0,0.0,0.0,0.0,0.0,BENIGN
87.90417925003142,8.30746554720556,1.1231072907230022,123.15541212188569,129.88298866134224,68.14693115847146,54.3672292044764,88.89255274585234,99.94092261492673,303.16523527551465,10.72265290665684,0.0,0.0,0.0,0.0,0.0,BENIGN
1327.4750429403123,4.993151480812449,2.2253732711643126,87.20796297831846,115.45705749062564,75.04014798550622,66.41073770519381,111.39361890135928,72.90211427101946,302.64776567596203,18.037290095330743,0.0,0.0,0.0,0.0,0.0,BENIGN
825.4435402422847,7.018733544543112,6.706673459871896,106.9037453014767,118.44118938961722,103.74176892916506,64.00453967078222,150.82276411081767,100.77450751935807,389.1010068422013,22.85490769153324,0.0,0.0,0.0,0.0,0.0,BENIGN
585766.6884654135,5.669299521796845,1.7293336995833075,60.9269879201466,122.27395641641576,119.21785074804302,120.6580644492858,74.09544095845277,125.00148991215922,0.5109301188499593,5.235758386231836,0.0,0.0,0.0,0.0,0.0,Bot
1025.7598652604065,5.879422383882646,7.801222730609881,81.63169781100251,98.59725476961515,82.46024137368673,107.32104353771949,126.75971057203078,96.08882055497641,481.8943142477123,21.52800619525102,0.0,0.0,0.0,0.0,0.0,BENIGN
813.9844703702782,3.3097606943747127,9.230302398747135,70.8570834778271,82.53951140750426,113.64493968753949,77.03794650555209,91.77738099950895,98.3888751018392,168.05825236110002,8.561841542429445,0.0,0.0,0.0,0.0,0.0,BENIGN
103.24773817931954,4.6208460462489676,9.636515150788473,103.49757517612098,62.92815424537159,79.81269097349556,91.18656092764982,86.34234867381585,115.62838082003032,253.58102986817406,21.181951591626476,0.0,0.0,0.0,0.0,0.0,BENIGN
1115.4067026177804,0.7812143078974421,0.0932550597489068,76.21128740566485,78.3193703033059,116.02245176579518,98.95762581171203,116.3585587163028,90.00136436099824,400.06889186869097,48.707933656724926,0.0,0.0,0.0,0.0,0.0,BENIGN
